image path,label,prediction
PatternNet\basketball_court\basketballcourt233.jpg,2,2
PatternNet\basketball_court\basketballcourt234.jpg,2,2
PatternNet\basketball_court\basketballcourt242.jpg,2,2
PatternNet\basketball_court\basketballcourt243.jpg,2,2
PatternNet\basketball_court\basketballcourt244.jpg,2,2
PatternNet\basketball_court\basketballcourt252.jpg,2,2
PatternNet\basketball_court\basketballcourt253.jpg,2,2
PatternNet\basketball_court\basketballcourt254.jpg,2,2
PatternNet\basketball_court\basketballcourt262.jpg,2,2
PatternNet\basketball_court\basketballcourt263.jpg,2,2
PatternNet\basketball_court\basketballcourt264.jpg,2,2
PatternNet\basketball_court\basketballcourt272.jpg,2,2
PatternNet\basketball_court\basketballcourt273.jpg,2,35
PatternNet\basketball_court\basketballcourt274.jpg,2,25
PatternNet\basketball_court\basketballcourt282.jpg,2,2
PatternNet\basketball_court\basketballcourt283.jpg,2,2
PatternNet\basketball_court\basketballcourt284.jpg,2,2
PatternNet\basketball_court\basketballcourt292.jpg,2,2
PatternNet\basketball_court\basketballcourt293.jpg,2,2
PatternNet\basketball_court\basketballcourt294.jpg,2,2
PatternNet\basketball_court\basketballcourt302.jpg,2,2
PatternNet\basketball_court\basketballcourt303.jpg,2,2
PatternNet\basketball_court\basketballcourt304.jpg,2,2
PatternNet\basketball_court\basketballcourt312.jpg,2,2
PatternNet\basketball_court\basketballcourt313.jpg,2,2
PatternNet\basketball_court\basketballcourt314.jpg,2,2
PatternNet\basketball_court\basketballcourt322.jpg,2,2
PatternNet\basketball_court\basketballcourt323.jpg,2,2
PatternNet\basketball_court\basketballcourt324.jpg,2,2
PatternNet\basketball_court\basketballcourt332.jpg,2,2
PatternNet\basketball_court\basketballcourt333.jpg,2,2
PatternNet\basketball_court\basketballcourt334.jpg,2,2
PatternNet\basketball_court\basketballcourt342.jpg,2,2
PatternNet\basketball_court\basketballcourt343.jpg,2,25
PatternNet\basketball_court\basketballcourt344.jpg,2,2
PatternNet\basketball_court\basketballcourt352.jpg,2,2
PatternNet\basketball_court\basketballcourt353.jpg,2,2
PatternNet\basketball_court\basketballcourt354.jpg,2,2
PatternNet\basketball_court\basketballcourt362.jpg,2,2
PatternNet\basketball_court\basketballcourt363.jpg,2,2
PatternNet\basketball_court\basketballcourt364.jpg,2,2
PatternNet\basketball_court\basketballcourt372.jpg,2,2
PatternNet\basketball_court\basketballcourt373.jpg,2,2
PatternNet\basketball_court\basketballcourt374.jpg,2,2
PatternNet\basketball_court\basketballcourt382.jpg,2,2
PatternNet\basketball_court\basketballcourt383.jpg,2,2
PatternNet\basketball_court\basketballcourt384.jpg,2,2
PatternNet\basketball_court\basketballcourt392.jpg,2,2
PatternNet\basketball_court\basketballcourt393.jpg,2,2
PatternNet\basketball_court\basketballcourt394.jpg,2,2
PatternNet\basketball_court\basketballcourt402.jpg,2,2
PatternNet\basketball_court\basketballcourt403.jpg,2,2
PatternNet\basketball_court\basketballcourt404.jpg,2,2
PatternNet\basketball_court\basketballcourt412.jpg,2,35
PatternNet\basketball_court\basketballcourt413.jpg,2,2
PatternNet\basketball_court\basketballcourt414.jpg,2,2
PatternNet\basketball_court\basketballcourt422.jpg,2,2
PatternNet\basketball_court\basketballcourt423.jpg,2,2
PatternNet\basketball_court\basketballcourt424.jpg,2,2
PatternNet\basketball_court\basketballcourt432.jpg,2,2
PatternNet\basketball_court\basketballcourt433.jpg,2,2
PatternNet\basketball_court\basketballcourt434.jpg,2,2
PatternNet\basketball_court\basketballcourt442.jpg,2,2
PatternNet\basketball_court\basketballcourt443.jpg,2,2
PatternNet\basketball_court\basketballcourt444.jpg,2,2
PatternNet\basketball_court\basketballcourt452.jpg,2,2
PatternNet\basketball_court\basketballcourt453.jpg,2,2
PatternNet\basketball_court\basketballcourt454.jpg,2,2
PatternNet\basketball_court\basketballcourt462.jpg,2,2
PatternNet\basketball_court\basketballcourt463.jpg,2,2
PatternNet\basketball_court\basketballcourt464.jpg,2,8
PatternNet\basketball_court\basketballcourt472.jpg,2,2
PatternNet\basketball_court\basketballcourt473.jpg,2,2
PatternNet\basketball_court\basketballcourt474.jpg,2,2
PatternNet\basketball_court\basketballcourt482.jpg,2,2
PatternNet\basketball_court\basketballcourt483.jpg,2,2
PatternNet\basketball_court\basketballcourt484.jpg,2,2
PatternNet\basketball_court\basketballcourt492.jpg,2,2
PatternNet\basketball_court\basketballcourt493.jpg,2,2
PatternNet\basketball_court\basketballcourt494.jpg,2,2
PatternNet\basketball_court\basketballcourt502.jpg,2,2
PatternNet\basketball_court\basketballcourt503.jpg,2,2
PatternNet\basketball_court\basketballcourt504.jpg,2,2
PatternNet\basketball_court\basketballcourt512.jpg,2,2
PatternNet\basketball_court\basketballcourt513.jpg,2,2
PatternNet\basketball_court\basketballcourt514.jpg,2,2
PatternNet\basketball_court\basketballcourt522.jpg,2,2
PatternNet\basketball_court\basketballcourt523.jpg,2,2
PatternNet\basketball_court\basketballcourt524.jpg,2,2
PatternNet\basketball_court\basketballcourt532.jpg,2,2
PatternNet\basketball_court\basketballcourt533.jpg,2,2
PatternNet\basketball_court\basketballcourt534.jpg,2,2
PatternNet\basketball_court\basketballcourt542.jpg,2,2
PatternNet\basketball_court\basketballcourt543.jpg,2,2
PatternNet\basketball_court\basketballcourt544.jpg,2,2
PatternNet\basketball_court\basketballcourt552.jpg,2,2
PatternNet\basketball_court\basketballcourt553.jpg,2,2
PatternNet\basketball_court\basketballcourt554.jpg,2,2
PatternNet\basketball_court\basketballcourt562.jpg,2,2
PatternNet\basketball_court\basketballcourt563.jpg,2,2
PatternNet\basketball_court\basketballcourt564.jpg,2,26
PatternNet\basketball_court\basketballcourt572.jpg,2,2
PatternNet\basketball_court\basketballcourt573.jpg,2,2
PatternNet\basketball_court\basketballcourt574.jpg,2,2
PatternNet\basketball_court\basketballcourt582.jpg,2,2
PatternNet\basketball_court\basketballcourt583.jpg,2,2
PatternNet\basketball_court\basketballcourt584.jpg,2,2
PatternNet\basketball_court\basketballcourt592.jpg,2,2
PatternNet\basketball_court\basketballcourt593.jpg,2,2
PatternNet\basketball_court\basketballcourt594.jpg,2,2
PatternNet\basketball_court\basketballcourt602.jpg,2,2
PatternNet\basketball_court\basketballcourt603.jpg,2,25
PatternNet\basketball_court\basketballcourt604.jpg,2,35
PatternNet\basketball_court\basketballcourt612.jpg,2,2
PatternNet\basketball_court\basketballcourt613.jpg,2,2
PatternNet\basketball_court\basketballcourt614.jpg,2,2
PatternNet\basketball_court\basketballcourt622.jpg,2,2
PatternNet\basketball_court\basketballcourt623.jpg,2,2
PatternNet\basketball_court\basketballcourt624.jpg,2,2
PatternNet\basketball_court\basketballcourt632.jpg,2,25
PatternNet\basketball_court\basketballcourt633.jpg,2,2
PatternNet\basketball_court\basketballcourt634.jpg,2,2
PatternNet\basketball_court\basketballcourt642.jpg,2,2
PatternNet\basketball_court\basketballcourt643.jpg,2,2
PatternNet\basketball_court\basketballcourt644.jpg,2,2
PatternNet\basketball_court\basketballcourt652.jpg,2,35
PatternNet\basketball_court\basketballcourt653.jpg,2,2
PatternNet\basketball_court\basketballcourt654.jpg,2,34
PatternNet\basketball_court\basketballcourt662.jpg,2,2
PatternNet\basketball_court\basketballcourt663.jpg,2,2
PatternNet\basketball_court\basketballcourt664.jpg,2,2
PatternNet\basketball_court\basketballcourt672.jpg,2,2
PatternNet\basketball_court\basketballcourt673.jpg,2,2
PatternNet\basketball_court\basketballcourt674.jpg,2,16
PatternNet\basketball_court\basketballcourt682.jpg,2,25
PatternNet\basketball_court\basketballcourt683.jpg,2,2
PatternNet\basketball_court\basketballcourt684.jpg,2,2
PatternNet\basketball_court\basketballcourt692.jpg,2,25
PatternNet\basketball_court\basketballcourt693.jpg,2,2
PatternNet\basketball_court\basketballcourt694.jpg,2,2
PatternNet\basketball_court\basketballcourt702.jpg,2,2
PatternNet\basketball_court\basketballcourt703.jpg,2,2
PatternNet\basketball_court\basketballcourt704.jpg,2,2
PatternNet\basketball_court\basketballcourt712.jpg,2,2
PatternNet\basketball_court\basketballcourt713.jpg,2,26
PatternNet\basketball_court\basketballcourt714.jpg,2,2
PatternNet\basketball_court\basketballcourt722.jpg,2,2
PatternNet\basketball_court\basketballcourt723.jpg,2,2
PatternNet\basketball_court\basketballcourt724.jpg,2,2
PatternNet\basketball_court\basketballcourt732.jpg,2,2
PatternNet\basketball_court\basketballcourt733.jpg,2,2
PatternNet\basketball_court\basketballcourt734.jpg,2,2
PatternNet\basketball_court\basketballcourt742.jpg,2,2
PatternNet\basketball_court\basketballcourt743.jpg,2,2
PatternNet\basketball_court\basketballcourt744.jpg,2,2
PatternNet\basketball_court\basketballcourt752.jpg,2,2
PatternNet\basketball_court\basketballcourt753.jpg,2,2
PatternNet\basketball_court\basketballcourt754.jpg,2,34
PatternNet\basketball_court\basketballcourt762.jpg,2,1
PatternNet\basketball_court\basketballcourt763.jpg,2,2
PatternNet\basketball_court\basketballcourt764.jpg,2,2
PatternNet\basketball_court\basketballcourt772.jpg,2,2
PatternNet\basketball_court\basketballcourt773.jpg,2,2
PatternNet\basketball_court\basketballcourt774.jpg,2,2
PatternNet\basketball_court\basketballcourt782.jpg,2,2
PatternNet\basketball_court\basketballcourt783.jpg,2,2
PatternNet\basketball_court\basketballcourt784.jpg,2,2
PatternNet\basketball_court\basketballcourt792.jpg,2,2
PatternNet\basketball_court\basketballcourt793.jpg,2,2
PatternNet\basketball_court\basketballcourt794.jpg,2,2
PatternNet\beach\beach002.jpg,3,3
PatternNet\beach\beach003.jpg,3,3
PatternNet\beach\beach004.jpg,3,3
PatternNet\beach\beach012.jpg,3,3
PatternNet\beach\beach013.jpg,3,3
PatternNet\beach\beach014.jpg,3,3
PatternNet\beach\beach022.jpg,3,3
PatternNet\beach\beach023.jpg,3,3
PatternNet\beach\beach024.jpg,3,3
PatternNet\beach\beach032.jpg,3,3
PatternNet\beach\beach033.jpg,3,3
PatternNet\beach\beach034.jpg,3,3
PatternNet\beach\beach042.jpg,3,3
PatternNet\beach\beach043.jpg,3,3
PatternNet\beach\beach044.jpg,3,3
PatternNet\beach\beach052.jpg,3,3
PatternNet\beach\beach053.jpg,3,3
PatternNet\beach\beach054.jpg,3,3
PatternNet\beach\beach062.jpg,3,3
PatternNet\beach\beach063.jpg,3,3
PatternNet\beach\beach064.jpg,3,3
PatternNet\beach\beach072.jpg,3,3
PatternNet\beach\beach073.jpg,3,3
PatternNet\beach\beach074.jpg,3,3
PatternNet\beach\beach082.jpg,3,3
PatternNet\beach\beach083.jpg,3,3
PatternNet\beach\beach084.jpg,3,3
PatternNet\beach\beach092.jpg,3,3
PatternNet\beach\beach093.jpg,3,3
PatternNet\beach\beach094.jpg,3,3
PatternNet\beach\beach102.jpg,3,3
PatternNet\beach\beach103.jpg,3,3
PatternNet\beach\beach104.jpg,3,3
PatternNet\beach\beach112.jpg,3,3
PatternNet\beach\beach113.jpg,3,3
PatternNet\beach\beach114.jpg,3,3
PatternNet\beach\beach122.jpg,3,3
PatternNet\beach\beach123.jpg,3,3
PatternNet\beach\beach124.jpg,3,3
PatternNet\beach\beach132.jpg,3,3
PatternNet\beach\beach133.jpg,3,3
PatternNet\beach\beach134.jpg,3,3
PatternNet\beach\beach142.jpg,3,3
PatternNet\beach\beach143.jpg,3,3
PatternNet\beach\beach144.jpg,3,3
PatternNet\beach\beach152.jpg,3,3
PatternNet\beach\beach153.jpg,3,3
PatternNet\beach\beach154.jpg,3,3
PatternNet\beach\beach162.jpg,3,3
PatternNet\beach\beach163.jpg,3,3
PatternNet\beach\beach164.jpg,3,3
PatternNet\beach\beach172.jpg,3,3
PatternNet\beach\beach173.jpg,3,3
PatternNet\beach\beach174.jpg,3,3
PatternNet\beach\beach182.jpg,3,3
PatternNet\beach\beach183.jpg,3,3
PatternNet\beach\beach184.jpg,3,3
PatternNet\beach\beach192.jpg,3,3
PatternNet\beach\beach193.jpg,3,3
PatternNet\beach\beach194.jpg,3,3
PatternNet\beach\beach202.jpg,3,3
PatternNet\beach\beach203.jpg,3,3
PatternNet\beach\beach204.jpg,3,3
PatternNet\beach\beach212.jpg,3,3
PatternNet\beach\beach213.jpg,3,3
PatternNet\beach\beach214.jpg,3,3
PatternNet\beach\beach222.jpg,3,3
PatternNet\beach\beach223.jpg,3,3
PatternNet\beach\beach224.jpg,3,3
PatternNet\beach\beach232.jpg,3,3
PatternNet\beach\beach233.jpg,3,3
PatternNet\beach\beach234.jpg,3,3
PatternNet\beach\beach242.jpg,3,3
PatternNet\beach\beach243.jpg,3,3
PatternNet\beach\beach244.jpg,3,3
PatternNet\beach\beach252.jpg,3,3
PatternNet\beach\beach253.jpg,3,3
PatternNet\beach\beach254.jpg,3,3
PatternNet\beach\beach262.jpg,3,3
PatternNet\beach\beach263.jpg,3,3
PatternNet\beach\beach264.jpg,3,3
PatternNet\beach\beach272.jpg,3,3
PatternNet\beach\beach273.jpg,3,3
PatternNet\beach\beach274.jpg,3,3
PatternNet\beach\beach282.jpg,3,3
PatternNet\beach\beach283.jpg,3,3
PatternNet\beach\beach284.jpg,3,3
PatternNet\beach\beach292.jpg,3,3
PatternNet\beach\beach293.jpg,3,3
PatternNet\beach\beach294.jpg,3,3
PatternNet\beach\beach302.jpg,3,3
PatternNet\beach\beach303.jpg,3,3
PatternNet\beach\beach304.jpg,3,3
PatternNet\beach\beach312.jpg,3,3
PatternNet\beach\beach313.jpg,3,3
PatternNet\beach\beach314.jpg,3,3
PatternNet\beach\beach322.jpg,3,3
PatternNet\beach\beach323.jpg,3,3
PatternNet\beach\beach324.jpg,3,3
PatternNet\beach\beach332.jpg,3,3
PatternNet\beach\beach333.jpg,3,3
PatternNet\beach\beach334.jpg,3,3
PatternNet\beach\beach342.jpg,3,3
PatternNet\beach\beach343.jpg,3,3
PatternNet\beach\beach344.jpg,3,3
PatternNet\beach\beach352.jpg,3,3
PatternNet\beach\beach353.jpg,3,3
PatternNet\beach\beach354.jpg,3,3
PatternNet\beach\beach362.jpg,3,3
PatternNet\beach\beach363.jpg,3,3
PatternNet\beach\beach364.jpg,3,3
PatternNet\beach\beach372.jpg,3,3
PatternNet\beach\beach373.jpg,3,3
PatternNet\beach\beach374.jpg,3,2
PatternNet\beach\beach382.jpg,3,3
PatternNet\beach\beach383.jpg,3,3
PatternNet\beach\beach384.jpg,3,3
PatternNet\beach\beach392.jpg,3,3
PatternNet\beach\beach393.jpg,3,3
PatternNet\beach\beach394.jpg,3,3
PatternNet\beach\beach402.jpg,3,3
PatternNet\beach\beach403.jpg,3,3
PatternNet\beach\beach404.jpg,3,3
PatternNet\beach\beach412.jpg,3,3
PatternNet\beach\beach413.jpg,3,3
PatternNet\beach\beach414.jpg,3,3
PatternNet\beach\beach422.jpg,3,3
PatternNet\beach\beach423.jpg,3,3
PatternNet\beach\beach424.jpg,3,3
PatternNet\beach\beach432.jpg,3,3
PatternNet\beach\beach433.jpg,3,3
PatternNet\beach\beach434.jpg,3,3
PatternNet\beach\beach442.jpg,3,3
PatternNet\beach\beach443.jpg,3,3
PatternNet\beach\beach444.jpg,3,3
PatternNet\beach\beach452.jpg,3,3
PatternNet\beach\beach453.jpg,3,3
PatternNet\beach\beach454.jpg,3,3
PatternNet\beach\beach462.jpg,3,3
PatternNet\beach\beach463.jpg,3,3
PatternNet\beach\beach464.jpg,3,3
PatternNet\beach\beach472.jpg,3,3
PatternNet\beach\beach473.jpg,3,3
PatternNet\beach\beach474.jpg,3,3
PatternNet\beach\beach482.jpg,3,3
PatternNet\beach\beach483.jpg,3,3
PatternNet\beach\beach484.jpg,3,3
PatternNet\beach\beach492.jpg,3,3
PatternNet\beach\beach493.jpg,3,3
PatternNet\beach\beach494.jpg,3,3
PatternNet\beach\beach502.jpg,3,3
PatternNet\beach\beach503.jpg,3,3
PatternNet\beach\beach504.jpg,3,3
PatternNet\beach\beach512.jpg,3,3
PatternNet\beach\beach513.jpg,3,3
PatternNet\beach\beach514.jpg,3,3
PatternNet\beach\beach522.jpg,3,3
PatternNet\beach\beach523.jpg,3,3
PatternNet\beach\beach524.jpg,3,3
PatternNet\beach\beach532.jpg,3,3
PatternNet\beach\beach533.jpg,3,3
PatternNet\beach\beach534.jpg,3,3
PatternNet\beach\beach542.jpg,3,3
PatternNet\beach\beach543.jpg,3,3
PatternNet\beach\beach544.jpg,3,3
PatternNet\beach\beach552.jpg,3,3
PatternNet\beach\beach553.jpg,3,3
PatternNet\beach\beach554.jpg,3,3
PatternNet\beach\beach562.jpg,3,3
PatternNet\beach\beach563.jpg,3,3
PatternNet\beach\beach564.jpg,3,3
PatternNet\beach\beach572.jpg,3,3
PatternNet\beach\beach573.jpg,3,3
PatternNet\beach\beach574.jpg,3,3
PatternNet\beach\beach582.jpg,3,3
PatternNet\beach\beach583.jpg,3,3
PatternNet\beach\beach584.jpg,3,3
PatternNet\beach\beach592.jpg,3,3
PatternNet\beach\beach593.jpg,3,3
PatternNet\beach\beach594.jpg,3,3
PatternNet\beach\beach602.jpg,3,3
PatternNet\beach\beach603.jpg,3,3
PatternNet\beach\beach604.jpg,3,3
PatternNet\beach\beach612.jpg,3,3
PatternNet\beach\beach613.jpg,3,3
PatternNet\beach\beach614.jpg,3,3
PatternNet\beach\beach622.jpg,3,3
PatternNet\beach\beach623.jpg,3,3
PatternNet\beach\beach624.jpg,3,3
PatternNet\beach\beach632.jpg,3,3
PatternNet\beach\beach633.jpg,3,3
PatternNet\beach\beach634.jpg,3,3
PatternNet\beach\beach642.jpg,3,3
PatternNet\beach\beach643.jpg,3,3
PatternNet\beach\beach644.jpg,3,3
PatternNet\beach\beach652.jpg,3,3
PatternNet\beach\beach653.jpg,3,3
PatternNet\beach\beach654.jpg,3,3
PatternNet\beach\beach662.jpg,3,3
PatternNet\beach\beach663.jpg,3,3
PatternNet\beach\beach664.jpg,3,3
PatternNet\beach\beach672.jpg,3,3
PatternNet\beach\beach673.jpg,3,3
PatternNet\beach\beach674.jpg,3,3
PatternNet\beach\beach682.jpg,3,3
PatternNet\beach\beach683.jpg,3,3
PatternNet\beach\beach684.jpg,3,3
PatternNet\beach\beach692.jpg,3,3
PatternNet\beach\beach693.jpg,3,3
PatternNet\beach\beach694.jpg,3,3
PatternNet\beach\beach702.jpg,3,3
PatternNet\beach\beach703.jpg,3,3
PatternNet\beach\beach704.jpg,3,3
PatternNet\beach\beach712.jpg,3,3
PatternNet\beach\beach713.jpg,3,3
PatternNet\beach\beach714.jpg,3,3
PatternNet\beach\beach722.jpg,3,3
PatternNet\beach\beach723.jpg,3,3
PatternNet\beach\beach724.jpg,3,3
PatternNet\beach\beach732.jpg,3,3
PatternNet\beach\beach733.jpg,3,3
PatternNet\beach\beach734.jpg,3,3
PatternNet\beach\beach742.jpg,3,3
PatternNet\beach\beach743.jpg,3,3
PatternNet\beach\beach744.jpg,3,3
PatternNet\beach\beach752.jpg,3,3
PatternNet\beach\beach753.jpg,3,3
PatternNet\beach\beach754.jpg,3,3
PatternNet\beach\beach762.jpg,3,3
PatternNet\beach\beach763.jpg,3,3
PatternNet\beach\beach764.jpg,3,3
PatternNet\beach\beach772.jpg,3,3
PatternNet\beach\beach773.jpg,3,3
PatternNet\beach\beach774.jpg,3,3
PatternNet\beach\beach782.jpg,3,3
PatternNet\beach\beach783.jpg,3,3
PatternNet\beach\beach784.jpg,3,3
PatternNet\beach\beach792.jpg,3,3
PatternNet\beach\beach793.jpg,3,3
PatternNet\beach\beach794.jpg,3,3
PatternNet\bridge\bridge002.jpg,4,4
PatternNet\bridge\bridge003.jpg,4,4
PatternNet\bridge\bridge004.jpg,4,4
PatternNet\bridge\bridge012.jpg,4,4
PatternNet\bridge\bridge013.jpg,4,4
PatternNet\bridge\bridge014.jpg,4,4
PatternNet\bridge\bridge022.jpg,4,4
PatternNet\bridge\bridge023.jpg,4,4
PatternNet\bridge\bridge024.jpg,4,4
PatternNet\bridge\bridge032.jpg,4,4
PatternNet\bridge\bridge033.jpg,4,4
PatternNet\bridge\bridge034.jpg,4,4
PatternNet\bridge\bridge042.jpg,4,4
PatternNet\bridge\bridge043.jpg,4,4
PatternNet\bridge\bridge044.jpg,4,4
PatternNet\bridge\bridge052.jpg,4,4
PatternNet\bridge\bridge053.jpg,4,4
PatternNet\bridge\bridge054.jpg,4,4
PatternNet\bridge\bridge062.jpg,4,4
PatternNet\bridge\bridge063.jpg,4,4
PatternNet\bridge\bridge064.jpg,4,4
PatternNet\bridge\bridge072.jpg,4,4
PatternNet\bridge\bridge073.jpg,4,4
PatternNet\bridge\bridge074.jpg,4,4
PatternNet\bridge\bridge082.jpg,4,4
PatternNet\bridge\bridge083.jpg,4,4
PatternNet\bridge\bridge084.jpg,4,4
PatternNet\bridge\bridge092.jpg,4,4
PatternNet\bridge\bridge093.jpg,4,4
PatternNet\bridge\bridge094.jpg,4,4
PatternNet\bridge\bridge102.jpg,4,4
PatternNet\bridge\bridge103.jpg,4,4
PatternNet\bridge\bridge104.jpg,4,4
PatternNet\bridge\bridge112.jpg,4,4
PatternNet\bridge\bridge113.jpg,4,4
PatternNet\bridge\bridge114.jpg,4,4
PatternNet\bridge\bridge122.jpg,4,4
PatternNet\bridge\bridge123.jpg,4,4
PatternNet\bridge\bridge124.jpg,4,4
PatternNet\bridge\bridge132.jpg,4,4
PatternNet\bridge\bridge133.jpg,4,4
PatternNet\bridge\bridge134.jpg,4,4
PatternNet\bridge\bridge142.jpg,4,4
PatternNet\bridge\bridge143.jpg,4,4
PatternNet\bridge\bridge144.jpg,4,4
PatternNet\bridge\bridge152.jpg,4,4
PatternNet\bridge\bridge153.jpg,4,4
PatternNet\bridge\bridge154.jpg,4,4
PatternNet\bridge\bridge162.jpg,4,4
